proba_false	proba_true	fold_id
0.7716299758497982	0.22837002415020183	4
0.7506842206875126	0.24931577931248733	0
0.8810113917338509	0.11898860826614914	1
0.7470574969721386	0.2529425030278613	4
0.760404229110654	0.239595770889346	1
0.8181151505388684	0.18188484946113154	3
0.8082189148744282	0.1917810851255718	4
0.8045267366958508	0.19547326330414916	1
0.8391465646230358	0.16085343537696414	3
0.733493503650009	0.2665064963499911	2
0.879269986827587	0.12073001317241303	4
0.8489248720326747	0.15107512796732522	1
0.8211236288654624	0.17887637113453758	2
0.7879670275056818	0.2120329724943182	2
0.7419099862317788	0.2580900137682212	3
0.8881485150421488	0.11185148495785123	0
0.8189690900336317	0.1810309099663683	0
0.7989654905124397	0.2010345094875603	3
0.8508786234381303	0.1491213765618698	4
0.8046460338170055	0.1953539661829945	2
0.7072217991672644	0.29277820083273565	2
0.7570898275197478	0.24291017248025218	0
0.8133533420252808	0.18664665797471924	2
0.7590951554897611	0.24090484451023883	1
0.8057512294510828	0.19424877054891718	4
0.706967436438231	0.29303256356176893	2
0.789976196240785	0.21002380375921506	4
0.8246926576006499	0.17530734239935003	2
0.6874272444225435	0.3125727555774564	4
0.8055195207311792	0.1944804792688209	1
0.7426559819234757	0.25734401807652424	1
0.8258326616461884	0.17416733835381157	0
0.7582353114144955	0.24176468858550454	2
0.741113473889303	0.25888652611069696	3
0.825251826472327	0.17474817352767308	2
0.7668889992497387	0.23311100075026125	4
0.8382825682288781	0.16171743177112186	3
0.8090554811014934	0.1909445188985066	0
0.8241192496388077	0.17588075036119227	3
0.7595167212418867	0.2404832787581132	3
0.5316139767874493	0.4683860232125507	1
0.7413233963182648	0.2586766036817351	4
0.8231601495286373	0.17683985047136278	3
0.7618429542384539	0.23815704576154612	2
0.873666918415179	0.12633308158482107	2
0.8637627599331034	0.13623724006689666	0
0.8329721726377578	0.16702782736224217	4
0.8063875957735298	0.19361240422647022	1
0.8016376706690713	0.19836232933092873	0
0.8092829636732755	0.19071703632672454	3
0.6509856914686881	0.3490143085313119	0
0.73313267902823	0.26686732097177	1
0.6675601258027462	0.3324398741972538	1
0.7490624980755589	0.25093750192444103	0
0.774819640955409	0.22518035904459102	1
0.8529313108423294	0.1470686891576706	4
0.8438407010122784	0.15615929898772157	1
0.6880835322340597	0.3119164677659403	1
0.8100102533417725	0.18998974665822757	1
0.8593876257900575	0.14061237420994258	4
0.7187437552167777	0.2812562447832223	1
0.7965850213144879	0.20341497868551203	3
0.8018364694140716	0.19816353058592837	2
0.7142220899364446	0.28577791006355535	4
0.8522873409368277	0.1477126590631723	2
0.716704134059404	0.2832958659405959	1
0.6560978713004176	0.34390212869958237	1
0.8208850655783693	0.17911493442163073	3
