proba_false	proba_true	fold_id
0.9512930425808221	0.048706957419177785	4
0.9536505304162772	0.04634946958372274	0
0.9567808640694856	0.043219135930514276	1
0.9566356532998567	0.043364346700143316	4
0.9492135431791571	0.05078645682084303	1
0.9560916966207611	0.043908303379239094	3
0.9478904603339529	0.05210953966604715	4
0.9624885538695361	0.03751144613046379	1
0.9562506914535245	0.04374930854647556	3
0.9605244840857174	0.03947551591428253	2
0.9636136083149027	0.03638639168509736	4
0.9579560481746319	0.04204395182536824	1
0.9705997616535692	0.029400238346430824	2
0.9489802586471401	0.05101974135285993	2
0.9556974298501828	0.04430257014981715	3
0.9554949510778049	0.04450504892219504	0
0.9500207893352003	0.04997921066479964	0
0.9676773402211667	0.032322659778833335	3
0.9289755440054402	0.0710244559945597	4
0.9505569725080439	0.04944302749195613	2
0.9516458534618941	0.048354146538105804	2
0.9475743660241464	0.05242563397585365	0
0.9650135100018287	0.03498648999817143	2
0.9588546717010215	0.041145328298978594	1
0.9424818340434479	0.05751816595655218	4
0.9678069302840369	0.03219306971596316	2
0.9634166202869219	0.03658337971307826	4
0.9513839636421629	0.04861603635783724	2
0.9484854018939891	0.05151459810601087	4
0.9455971464128552	0.05440285358714474	1
0.9495488836272201	0.05045111637277988	1
0.9417734637458683	0.05822653625413155	0
0.9722855911404493	0.027714408859550725	2
0.9561421112017044	0.04385788879829551	3
0.9478359858082107	0.05216401419178937	2
0.9560292835473124	0.04397071645268756	4
0.9557925971688159	0.044207402831184024	3
0.9617818711993396	0.038218128800660466	0
0.9568111150842165	0.04318888491578356	3
0.9625317595816638	0.037468240418336185	3
0.9472170277519922	0.05278297224800783	1
0.9716109853413479	0.028389014658652	4
0.9553211036060336	0.04467889639396639	3
0.9621209068147084	0.03787909318529166	2
0.9697818038706879	0.030218196129312182	2
0.9527246066974273	0.04727539330257271	0
0.952091003726711	0.04790899627328911	4
0.9538527500364957	0.046147249963504264	1
0.9514208517423964	0.048579148257603566	0
0.9663785063026998	0.03362149369730014	3
0.9488952127932179	0.051104787206782264	0
0.9514261597728564	0.048573840227143575	1
0.9558313286699046	0.0441686713300954	1
0.9534313814594312	0.0465686185405688	0
0.9455484074139746	0.05445159258602543	1
0.9548277343799842	0.04517226562001566	4
0.9541705362764034	0.04582946372359663	1
0.942752115643822	0.05724788435617797	1
0.9555642992066062	0.0444357007933937	1
0.9704111008027897	0.029588899197210274	4
0.9639317314395903	0.036068268560409705	1
0.9443536995904964	0.05564630040950353	3
0.9447858043993047	0.055214195600695154	2
0.9578650109866225	0.042134989013377554	4
0.9499534411406751	0.05004655885932482	2
0.9474519427442233	0.052548057255776826	1
0.955712238266267	0.04428776173373295	1
0.9557880473385728	0.04421195266142706	3
0.9521957623149098	0.04780423768509013	3
0.9550913569551589	0.04490864304484117	0
0.9560989808972972	0.04390101910270293	2
0.9523132970635617	0.04768670293643824	2
0.9512865091225287	0.04871349087747137	2
0.9603965245081021	0.039603475491897785	3
0.9603601986969288	0.0396398013030712	4
0.9544483968927086	0.04555160310729146	1
0.9561106896703554	0.04388931032964471	1
0.9433325190951823	0.056667480904817755	1
0.9490058862351693	0.05099411376483082	4
0.9604308600479815	0.03956913995201843	4
0.9345447768134223	0.06545522318657766	4
0.9622720710132867	0.03772792898671324	4
0.9518265011077889	0.04817349889221121	2
0.9662742316472194	0.033725768352780655	4
0.950689705522339	0.049310294477660936	0
0.9606861224152826	0.039313877584717306	3
0.968296696986609	0.031703303013390915	2
0.9578409125599827	0.04215908744001715	3
0.9543432722773606	0.045656727722639304	1
0.9562955258420357	0.043704474157964274	4
0.9634284119709685	0.03657158802903146	3
0.9646968318680048	0.035303168131995105	3
0.9621630648823687	0.03783693511763137	2
0.952425181071744	0.04757481892825588	1
0.9446155428591864	0.05538445714081362	1
0.9490971525611009	0.05090284743889909	0
0.9515039327318369	0.04849606726816305	1
0.9550135868211816	0.04498641317881843	1
0.9626756346573886	0.037324365342611514	1
0.9489769069656143	0.05102309303438578	2
0.9486909021304943	0.05130909786950559	0
0.9762504923869733	0.02374950761302675	0
0.9427686852869853	0.05723131471301475	4
0.9382736152991705	0.061726384700829445	4
0.9498336690627633	0.05016633093723672	2
0.9518568094865298	0.04814319051347013	4
0.9625981709531717	0.037401829046828275	2
0.9473429676583915	0.052657032341608595	2
0.9469046630504591	0.05309533694954103	3
0.9517796384794701	0.048220361520529775	2
0.9568549503372794	0.0431450496627206	0
0.9514397556705542	0.04856024432944581	1
0.9543388746988722	0.04566112530112766	3
0.9573366607173985	0.04266333928260138	1
0.9612543338551962	0.038745666144803736	0
0.9668216060839402	0.03317839391605981	2
0.9653124795158604	0.034687520484139665	2
0.9506956436007279	0.04930435639927204	3
0.9489127027017968	0.05108729729820308	3
0.9525340317154393	0.047465968284560824	2
0.9627073459739535	0.037292654026046534	1
0.9644003767395096	0.03559962326049037	4
0.9673831781514617	0.032616821848538306	2
0.9624426549758006	0.03755734502419935	4
0.9537110336459284	0.04628896635407173	4
0.9562901977904129	0.043709802209587055	4
0.968623176982761	0.03137682301723885	2
0.9483956249868917	0.0516043750131084	0
0.9642904532471925	0.03570954675280756	3
0.9555091651216387	0.044490834878361224	2
0.9628432997356965	0.03715670026430332	3
0.9623719098118635	0.037628090188136454	3
0.9544412851338927	0.045558714866107276	1
0.9499378682753895	0.050062131724610416	0
0.9549134306539329	0.045086569346067126	3
0.9512689310849196	0.04873106891508038	4
0.9606371353334564	0.03936286466654361	0
0.9651235047956748	0.034876495204325085	2
0.9556126179071761	0.04438738209282393	3
0.9483242758897987	0.05167572411020132	1
0.9611395441672618	0.03886045583273812	1
0.9818671341381379	0.018132865861862052	3
0.9617624651151793	0.038237534884820595	1
0.951710072948926	0.04828992705107398	0
0.9570302790706762	0.042969720929323885	2
0.9726176058966024	0.027382394103397663	3
0.971607848079202	0.028392151920797963	0
0.9554618737544157	0.04453812624558429	4
0.9540179292707304	0.04598207072926963	4
0.9610821569732798	0.03891784302672012	0
0.953709726203474	0.046290273796526116	2
0.9576482349331615	0.04235176506683842	3
0.9593411244603006	0.040658875539699345	0
0.947315421312603	0.052684578687396885	2
0.9479573393004986	0.05204266069950128	2
0.9451578610963056	0.05484213890369438	2
0.9531181512316254	0.04688184876837456	3
0.9606355441747378	0.03936445582526216	4
0.9510537153230465	0.0489462846769536	0
0.9745580986561092	0.02544190134389066	0
0.9684202013581656	0.03157979864183449	3
0.952344688829401	0.04765531117059896	1
0.9600655553953215	0.03993444460467856	4
0.9407438297131179	0.05925617028688204	0
0.9611594343586765	0.03884056564132363	4
0.9547121784471254	0.045287821552874724	0
0.956758375998688	0.04324162400131192	3
0.9177223571813374	0.08227764281866243	2
0.9501550960326974	0.0498449039673024	4
0.950065086423827	0.04993491357617293	2
0.9557592312465257	0.04424076875347434	1
0.947736244899618	0.052263755100381996	3
0.9277491244338277	0.0722508755661722	0
0.9632872684170373	0.03671273158296266	1
0.9661485387374187	0.0338514612625813	0
0.9509839513428376	0.04901604865716225	0
0.9483428359937789	0.051657164006220994	4
0.9546167931221825	0.04538320687781745	2
0.9612675427741008	0.03873245722589913	3
0.9485922575651538	0.05140774243484621	1
0.956375261976984	0.04362473802301595	4
0.9567245492642098	0.04327545073579016	2
0.9671769003020801	0.03282309969791994	3
0.9554464802439929	0.044553519756007104	3
0.956940016283448	0.043059983716551765	3
0.9496824401833431	0.0503175598166568	1
0.9676200888500217	0.03237991114997834	2
0.9582129061311946	0.04178709386880546	4
0.957019898433434	0.04298010156656586	0
0.9535668145505195	0.046433185449480545	4
0.9580084199261019	0.04199158007389808	0
0.9568781919585719	0.043121808041428164	1
0.9574565770729495	0.04254342292705053	0
0.9497562415589389	0.05024375844106092	3
0.9595314068297953	0.04046859317020461	3
0.9540662906082307	0.04593370939176928	1
0.9714585943754318	0.02854140562456824	3
0.9445213846248683	0.05547861537513162	2
0.9584183578881138	0.0415816421118861	3
0.966924777212695	0.03307522278730498	3
0.9537240145081166	0.046275985491883366	0
0.9567387145810973	0.04326128541890287	1
0.9524761695860591	0.04752383041394084	0
0.9406620765090202	0.059337923490979695	2
0.9538179251867066	0.04618207481329318	2
0.9486940290273794	0.051305970972620456	2
0.9512766147771686	0.048723385222831435	0
0.956595255001155	0.04340474499884481	1
0.9532494110667478	0.04675058893325217	0
0.9491610460154521	0.050838953984547734	1
0.9550938537236094	0.04490614627639062	3
0.9798993933432036	0.02010060665679627	2
0.9509484088109951	0.04905159118900497	4
0.9397632694429159	0.06023673055708417	0
0.943123718122181	0.05687628187781889	1
0.9486302883363955	0.05136971166360442	2
0.9565041700567721	0.04349582994322792	2
0.9494640684746237	0.05053593152537619	2
0.9675955074126606	0.03240449258733924	2
0.9582844822419254	0.04171551775807464	3
0.9676394206158451	0.03236057938415494	2
0.9566626544004759	0.043337345599524235	3
0.9639677216002686	0.036032278399731464	0
0.9688631118110949	0.031136888188905202	2
0.9530742505258056	0.04692574947419428	1
0.9469012807065201	0.05309871929348001	4
0.9387698990055474	0.06123010099445252	3
0.9516231686728035	0.04837683132719644	1
0.9663031299842895	0.03369687001571063	3
0.9579423123926653	0.04205768760733468	3
0.9476255038998038	0.052374496100196	1
0.9633598446999456	0.03664015530005425	3
0.9400267565168035	0.05997324348319651	3
0.9585193781489473	0.04148062185105282	3
0.9503377740860578	0.04966222591394218	2
0.9564458532766078	0.04355414672339231	4
0.9528209959596096	0.047179004040390424	0
0.9470367766456237	0.05296322335437633	4
0.9186712866493592	0.08132871335064097	2
0.9529101088440837	0.047089891155916226	1
0.9519955905069271	0.048004409493072955	1
