47	blue-collar	married	unknown	false	1506	true	false	unknown	5	may	1	-1	0	unknown	false	0.8748464447163322	0.12515355528366778	false	true
33	unknown	single	unknown	false	1	false	false	unknown	5	may	1	-1	0	unknown	false	0.9383426227084842	0.061657377291515617	false	true
35	management	married	tertiary	false	231	true	false	unknown	5	may	1	-1	0	unknown	false	0.8825299806869492	0.11747001931305086	false	true
28	management	single	tertiary	false	447	true	true	unknown	5	may	1	-1	0	unknown	false	0.8331262187687954	0.1668737812312045	false	true
42	entrepreneur	divorced	tertiary	true	2	true	false	unknown	5	may	1	-1	0	unknown	false	0.8713549907869317	0.12864500921306846	false	true
41	admin.	divorced	secondary	false	270	true	false	unknown	5	may	1	-1	0	unknown	false	0.7882387027085316	0.21176129729146834	false	true
29	admin.	single	secondary	false	390	true	false	unknown	5	may	1	-1	0	unknown	false	0.7782524722096101	0.22174752779038975	false	true
51	retired	married	primary	false	229	true	false	unknown	5	may	1	-1	0	unknown	false	0.9332439512226612	0.06675604877733889	false	true
45	admin.	single	unknown	false	13	true	false	unknown	5	may	1	-1	0	unknown	false	0.9140753554520128	0.08592464454798728	false	true
33	services	married	secondary	false	0	true	false	unknown	5	may	1	-1	0	unknown	false	0.8780395997865337	0.12196040021346649	false	true
56	management	married	tertiary	false	779	true	false	unknown	5	may	1	-1	0	unknown	false	0.8856602972754233	0.11433970272457675	false	true
25	services	married	secondary	false	50	true	false	unknown	5	may	1	-1	0	unknown	false	0.8784881066206129	0.12151189337938748	false	true
46	management	single	secondary	false	-246	true	false	unknown	5	may	2	-1	0	unknown	false	0.8586349433295432	0.1413650566704569	false	true
49	management	married	tertiary	false	378	true	false	unknown	5	may	1	-1	0	unknown	false	0.8955879816122415	0.10441201838775856	false	true
53	technician	married	secondary	false	-3	false	false	unknown	5	may	1	-1	0	unknown	false	0.8385972324827278	0.1614027675172723	false	true
36	admin.	divorced	secondary	false	506	true	false	unknown	5	may	1	-1	0	unknown	false	0.7835559809042365	0.21644401909576352	false	true
37	admin.	single	secondary	false	0	true	false	unknown	5	may	1	-1	0	unknown	false	0.8563459610502793	0.14365403894972087	false	true
50	management	married	secondary	false	49	true	false	unknown	5	may	2	-1	0	unknown	false	0.8735184661395123	0.1264815338604877	false	true
58	retired	married	unknown	false	96	true	false	unknown	5	may	1	-1	0	unknown	false	0.9445009896709875	0.05549901032901266	false	true
36	admin.	single	primary	false	-171	true	false	unknown	5	may	1	-1	0	unknown	false	0.886317819533172	0.11368218046682793	false	true
29	management	single	tertiary	false	0	true	false	unknown	5	may	1	-1	0	unknown	false	0.8834422110018836	0.11655778899811628	false	true
32	management	married	tertiary	false	0	true	false	unknown	5	may	1	-1	0	unknown	false	0.9031060695263663	0.09689393047363382	false	true
42	admin.	single	secondary	false	-76	true	false	unknown	5	may	1	-1	0	unknown	false	0.8688235460645227	0.13117645393547733	false	true
47	blue-collar	married	unknown	false	306	true	false	unknown	5	may	1	-1	0	unknown	false	0.9117729406108495	0.08822705938915026	false	true
40	blue-collar	single	unknown	false	24	true	false	unknown	5	may	1	-1	0	unknown	false	0.9195191990788493	0.08048080092115038	false	true
53	technician	divorced	secondary	false	989	true	false	unknown	5	may	1	-1	0	unknown	false	0.7946616922878087	0.20533830771219122	false	true
57	blue-collar	married	secondary	false	5935	true	true	unknown	5	may	1	-1	0	unknown	false	0.8561011388855282	0.14389886111447214	false	true
49	services	divorced	secondary	false	0	true	true	unknown	5	may	1	-1	0	unknown	false	0.8333674244826984	0.1666325755173015	false	true
55	services	divorced	secondary	true	1	true	false	unknown	5	may	1	-1	0	unknown	false	0.8971270423610801	0.10287295763891992	false	true
42	management	single	secondary	false	50	false	false	unknown	5	may	1	-1	0	unknown	false	0.8862338019752788	0.11376619802472109	false	true
30	technician	married	secondary	false	152	true	true	unknown	5	may	2	-1	0	unknown	false	0.8686238298888108	0.13137617011118902	false	true
46	management	married	tertiary	false	229	true	false	unknown	5	may	1	-1	0	unknown	false	0.9036887677577523	0.09631123224224762	false	true
44	blue-collar	married	secondary	false	-674	true	false	unknown	5	may	1	-1	0	unknown	false	0.8856237169937102	0.11437628300628949	false	true
27	technician	single	tertiary	false	0	true	false	unknown	5	may	1	-1	0	unknown	false	0.8898009553787712	0.1101990446212287	false	true
34	admin.	married	secondary	false	61	false	true	unknown	5	may	1	-1	0	unknown	false	0.8297376657541409	0.17026233424585924	false	true
29	services	divorced	secondary	false	31	true	false	unknown	5	may	1	-1	0	unknown	false	0.8625795453518351	0.13742045464816496	false	true
36	blue-collar	married	primary	false	448	true	false	unknown	5	may	1	-1	0	unknown	false	0.8493369262797351	0.150663073720265	false	true
