proba_false	proba_true
0.9929680703034515	0.007031929696548503
0.9726287041462262	0.02737129585377385
0.7492269622805499	0.25077303771945014
0.9860375397423964	0.013962460257603584
0.8679704591605508	0.13202954083944923
0.9517930735875517	0.04820692641244834
0.9115164677463755	0.08848353225362447
0.8638011591005533	0.13619884089944667
0.9496969499637593	0.05030305003624067
0.9608297731447439	0.039170226855256104
0.8955142115525572	0.10448578844744282
0.9582863912671391	0.04171360873286095
0.9759859448416933	0.024014055158306718
0.8653803513870777	0.13461964861292236
0.942642506402751	0.057357493597249
0.9612839206491509	0.03871607935084904
0.6033916909908226	0.3966083090091774
0.9154015667986968	0.0845984332013032
0.9797916859665224	0.02020831403347751
0.9816186252247285	0.01838137477527142
0.9728174707773517	0.027182529222648296
0.9277805537419553	0.07221944625804466
0.49698972903050953	0.5030102709694905
0.9477811185359428	0.05221888146405715
0.9509957461674596	0.04900425383254041
0.9859588726302985	0.014041127369701542
0.8671118584800325	0.1328881415199675
0.7188921083630769	0.28110789163692307
0.9393136218145849	0.06068637818541514
0.013018555384185282	0.9869814446158147
0.8936276920579618	0.10637230794203822
0.9673216247133514	0.03267837528664865
0.9838389702469675	0.016161029753032453
0.9815088848373225	0.018491115162677582
0.6218997787493281	0.37810022125067183
0.9369533099424013	0.0630466900575987
0.9665137671564882	0.03348623284351183
0.8696022192349414	0.13039778076505856
0.9659450831567647	0.03405491684323527
0.9878457412969757	0.012154258703024364
0.8900805276164764	0.10991947238352363
0.901585801294708	0.09841419870529204
0.9813962621859381	0.01860373781406192
0.9249049784089591	0.07509502159104087
0.9145069582705427	0.08549304172945728
0.9681524230998789	0.03184757690012112
0.949439155465305	0.05056084453469499
0.9806314307151995	0.019368569284800494
0.9480635486175912	0.051936451382408814
0.9726951617308714	0.027304838269128523
0.8762373802152497	0.12376261978475035
0.9831802894332606	0.016819710566739338
0.8768005813929667	0.12319941860703326
0.960508603591899	0.039491396408100995
0.8346075851699579	0.1653924148300421
0.5113625137214105	0.4886374862785895
0.9409121731032536	0.05908782689674643
0.9660133557939999	0.03398664420600001
0.5883163122813115	0.41168368771868846
0.958603348795843	0.041396651204157045
0.36932284074903643	0.6306771592509636
0.9795525312887023	0.020447468711297677
0.9533639705092606	0.04663602949073946
0.9386151376839877	0.06138486231601226
0.9175717842623368	0.08242821573766324
0.9654768410575096	0.034523158942490355
0.6558526115842208	0.3441473884157792
0.9751891511533435	0.02481084884665649
0.9407932829841311	0.05920671701586891
0.0016646934064378227	0.9983353065935622
0.9482843363886173	0.051715663611382655
0.9567860956400599	0.04321390435994009
0.9471313892804961	0.05286861071950387
0.633480369240761	0.366519630759239
0.9588661231659276	0.041133876834072484
0.2091977799249134	0.7908022200750866
0.8983027273366645	0.10169727266333552
0.9330467336914556	0.06695326630854438
0.9711980138465909	0.02880198615340914
0.9718951770960602	0.028104822903939782
0.7671780548213994	0.23282194517860055
0.9847086614079658	0.01529133859203419
0.9434125758272659	0.05658742417273407
0.8606305436697193	0.1393694563302807
0.9613576829008093	0.038642317099190734
0.9695797886687402	0.030420211331259824
0.9749014292248227	0.02509857077517732
0.9034832292742515	0.09651677072574849
0.9475365042823045	0.0524634957176955
0.9825740657834232	0.01742593421657677
0.9136926621046702	0.08630733789532989
0.9919258809967572	0.008074119003242813
0.919267613456452	0.08073238654354797
0.889520407976674	0.11047959202332602
0.9719227226364231	0.028077277363576892
0.9502050486752743	0.04979495132472565
0.8297330238126249	0.17026697618737507
0.9768631521960133	0.023136847803986716
0.9610319220845872	0.03896807791541274
0.9431086565854961	0.056891343414503845
0.9796836688802116	0.020316331119788356
0.9656508660693857	0.0343491339306143
0.9421493256437136	0.05785067435628643
0.9757559998455222	0.024244000154477793
