proba_false	proba_true	fold_id
0.9471860446282875	0.05281395537171225	4
0.9558762517370585	0.04412374826294156	0
0.9812337495476038	0.01876625045239646	1
0.9873063183021813	0.012693681697818572	4
0.9548131366148717	0.04518686338512851	1
0.779993161962322	0.2200068380376778	3
0.9756274886172449	0.024372511382754952	4
0.9659720198639525	0.03402798013604784	1
0.9837429735657711	0.016257026434229174	3
0.9671215441592933	0.03287845584070668	2
0.956340945418265	0.04365905458173503	4
0.9850000209529028	0.014999979047097222	1
0.9804141351913762	0.01958586480862386	2
0.9643203663620881	0.03567963363791194	2
0.9553206256586404	0.04467937434135978	3
0.9837865671104433	0.01621343288955666	0
0.9667962883177482	0.03320371168225187	0
0.9372468664819121	0.06275313351808798	3
0.9834088815411784	0.016591118458821445	4
0.9758819624147095	0.02411803758529009	2
0.9424427037977756	0.05755729620222417	2
0.9598501020003262	0.04014989799967351	0
0.9750697143473976	0.024930285652601945	2
0.9551086903643747	0.04489130963562513	1
0.9816490625578781	0.018350937442121802	4
0.6603604025318751	0.3396395974681252	2
0.9711909827306442	0.02880901726935557	4
0.9614528156448436	0.038547184355156125	2
0.965497534399814	0.03450246560018585	4
0.9433024122739034	0.05669758772609659	1
0.9425434372725033	0.05745656272749637	1
0.9699032502074819	0.03009674979251837	0
0.9422917543262115	0.0577082456737888	2
0.9558389516479955	0.04416104835200498	3
0.5507035657299473	0.44929643427005284	2
0.9496737451914598	0.05032625480854018	4
0.9820657421056347	0.017934257894365417	3
0.947468481926453	0.052531518073547036	0
0.9688646165762589	0.031135383423741347	3
0.9662800699220648	0.0337199300779354	3
0.7527111503873904	0.24728884961260952	1
0.971143412363918	0.02885658763608183	4
0.9567923573901631	0.04320764260983712	3
0.9672346278736249	0.03276537212637502	2
0.9890785816340997	0.010921418365900186	2
0.9888871983386182	0.011112801661381764	0
0.9717415831361622	0.028258416863837756	4
0.9509424534901	0.049057546509900164	1
0.9685239984064643	0.031476001593535564	0
0.9369360760030767	0.06306392399692315	3
0.8723176474647824	0.12768235253521776	0
0.9519848620352329	0.048015137964767175	1
0.8939362596856114	0.10606374031438869	1
0.9639273109036495	0.0360726890963501	0
0.5412390412778176	0.4587609587221823	1
0.931385640588067	0.06861435941193281	4
0.7969788365874432	0.2030211634125567	1
0.49170947388858255	0.5082905261114173	1
0.5072034260345389	0.49279657396546095	1
0.9716370921520777	0.0283629078479221	4
0.9702648248049265	0.029735175195073685	1
0.6481365643311853	0.3518634356688147	3
0.9743560450435348	0.02564395495646491	2
0.964183958346551	0.03581604165344894	4
0.8988385266473187	0.1011614733526816	2
0.8632823480227592	0.1367176519772407	1
0.9784307801702091	0.021569219829790893	1
0.9742266806916912	0.025773319308308867	3
0.9582716657616476	0.04172833423835234	3
0.9803573097550793	0.0196426902449207	0
0.9671943788415563	0.032805621158443564	2
0.9861474316983322	0.013852568301667438	2
0.9894744309046647	0.010525569095335315	2
0.7813186764113698	0.21868132358863016	3
0.6437420362820232	0.35625796371797674	4
0.9465292522726725	0.05347074772732746	1
0.9716280001165077	0.028371999883492482	1
0.9662748863851004	0.03372511361489963	1
0.7625745852991132	0.2374254147008865	4
0.9231714297865579	0.07682857021344197	4
0.9628434076998996	0.037156592300100495	4
0.9256337299203904	0.07436627007960964	4
0.9804538651222675	0.01954613487773221	2
0.9785689869677754	0.021431013032224704	4
0.9138750480519557	0.08612495194804437	0
0.9408977270006261	0.059102272999373894	3
0.9911133270914128	0.008886672908587117	2
0.978672697290279	0.021327302709721017	3
0.9376840598912202	0.06231594010877981	1
0.965034873769374	0.03496512623062597	4
0.969596701933777	0.030403298066223078	3
0.981714059922581	0.01828594007741891	3
0.9714585791688034	0.02854142083119652	2
0.7988828954014372	0.20111710459856255	1
0.9512090710877552	0.04879092891224476	1
0.952754086667847	0.04724591333215265	0
0.9714068335887276	0.02859316641127257	1
0.9662296941419924	0.03377030585800764	1
0.9653879675932486	0.03461203240675154	1
0.9667559724980821	0.03324402750191777	2
0.96475261016861	0.035247389831390065	0
0.6342002081368997	0.3657997918631002	0
0.9731263959102908	0.02687360408970915	4
0.9583341896463894	0.04166581035361052	4
0.970741429289414	0.029258570710585845	2
0.9590236289257499	0.040976371074249694	4
0.9825598472738407	0.017440152726158974	2
0.9685090665594553	0.03149093344054465	2
0.7433168021402498	0.25668319785975074	3
0.9683988895311484	0.031601110468851557	2
0.9464604086879301	0.053539591312070006	0
0.9691355030548335	0.03086449694516659	1
0.9543834549813525	0.045616545018647765	3
0.64668458108094	0.35331541891905976	1
0.9369880185464311	0.06301198145356925	0
0.9909587788297755	0.009041221170224423	2
0.9790773698137706	0.020922630186229255	2
0.857908248190826	0.1420917518091739	3
0.962094027010054	0.03790597298994602	3
0.9790121886261393	0.020987811373860504	2
0.9036751791638282	0.09632482083617175	1
0.627526753940359	0.37247324605964083	4
0.4970669295061636	0.5029330704938364	2
0.5405009291837617	0.45949907081623825	4
0.9396216994670974	0.06037830053290235	4
0.9868182782251235	0.013181721774876379	4
0.9506218777460202	0.04937812225397973	2
0.9475252615530175	0.05247473844698234	0
0.9691394005405348	0.030860599459465107	3
0.668578773705792	0.33142122629420784	2
0.9716342943410862	0.028365705658913932	3
0.9590407445728464	0.04095925542715371	3
0.9671671386738256	0.03283286132617428	1
0.97462903810427	0.025370961895729818	0
0.9628977614978182	0.03710223850218173	3
0.956489735646392	0.04351026435360809	4
0.961547376763319	0.03845262323668088	0
0.9555571474027146	0.04444285259728551	2
0.961195631746182	0.03880436825381816	3
0.6898068274809874	0.3101931725190124	1
0.9611144509092827	0.03888554909071749	1
0.7829568936133456	0.21704310638665425	3
0.9091025876308718	0.09089741236912842	1
0.9535520012056442	0.046447998794355766	0
0.971191121303345	0.028808878696654876	2
0.9176193845346452	0.08238061546535476	3
0.9802238465688817	0.01977615343111799	0
0.9493996496863528	0.05060035031364724	4
0.8931066893057826	0.10689331069421741	4
0.9661065319540145	0.03389346804598518	0
0.9724933092189485	0.027506690781051276	2
0.9797231354308826	0.020276864569117526	3
0.9158860019658138	0.08411399803418623	0
0.9063729843268921	0.09362701567310784	2
0.9150278488235256	0.08497215117647404	2
0.9617329449675858	0.03826705503241418	2
0.9592905705077319	0.040709429492268245	3
0.9683884713192488	0.03161152868075087	4
0.9435557350009024	0.056444264999097556	0
0.9784320751283715	0.021567924871628393	0
0.5277740944763035	0.47222590552369653	3
0.943726918797373	0.056273081202627084	1
0.9668729088387251	0.033127091161274894	4
0.8994010383872584	0.10059896161274168	0
0.9708031236054606	0.02919687639453923	4
0.988435628639898	0.011564371360101976	0
0.6024510630941537	0.3975489369058461	3
0.9141803093264564	0.08581969067354325	2
0.9813817294435256	0.018618270556474237	4
0.9576629597975524	0.042337040202447336	2
0.9803029380470656	0.01969706195293445	1
0.966629434031205	0.033370565968795084	3
0.9187864549177316	0.08121354508226838	0
0.9786015377101575	0.02139846228984278	1
0.7122948312701864	0.28770516872981344	0
0.9694611816938089	0.030538818306191033	0
0.9331029678506841	0.06689703214931546	4
0.8829406603362504	0.11705933966374936	2
0.9536427059324059	0.04635729406759404	3
0.9475394055357654	0.05246059446423492	1
0.6414846772615593	0.3585153227384405	4
0.9849122279317283	0.015087772068271565	2
0.9643985085172022	0.03560149148279762	3
0.9748141180263162	0.025185881973683735	3
0.9733804587697348	0.026619541230265383	3
0.9274743322816819	0.07252566771831831	1
0.9708751481479295	0.029124851852070394	2
0.6573789576984101	0.3426210423015899	4
0.9668702478004846	0.03312975219951526	0
0.9659764475863335	0.03402355241366621	4
0.9733812330697492	0.026618766930250736	0
0.9716209989412107	0.028379001058789613	1
0.9693338079674402	0.030666192032559537	0
0.5482107922247154	0.4517892077752847	3
0.9714801715798838	0.02851982842011631	3
0.9314930775399805	0.0685069224600196	1
0.8247635257217951	0.17523647427820485	3
0.36421723342225903	0.6357827665777408	2
0.9457026120034875	0.05429738799651276	3
0.9723018833155989	0.027698116684401076	3
0.9660162662777174	0.033983733722282264	0
0.925009412270912	0.07499058772908791	1
0.964303942734743	0.03569605726525695	0
0.9169711010385566	0.08302889896144348	2
0.7414428270037422	0.2585571729962577	2
0.9740656070768753	0.02593439292312465	2
0.8578306434643156	0.14216935653568435	0
0.98051521621077	0.019484783789230197	1
0.9412713466947134	0.05872865330528681	0
0.9286886864613847	0.07131131353861543	1
0.981998053542404	0.018001946457596164	3
0.9622268981279045	0.037773101872095635	2
0.9263458665622997	0.07365413343770026	4
0.9281178144669329	0.0718821855330673	0
0.9653644940717082	0.034635505928291906	1
0.9688775637254377	0.031122436274562047	2
0.9706699999026016	0.029330000097397994	2
0.953614128868617	0.04638587113138283	2
0.971900722612261	0.028099277387739006	2
0.9716100938332967	0.0283899061667031	3
0.9841247275259419	0.01587527247405772	2
0.9749580482129663	0.02504195178703379	3
