47	blue-collar	married	unknown	false	1506	true	false	unknown	5	may	1	-1	0	unknown	false	0.8012333491870798	0.1987666508129202	false	true
33	unknown	single	unknown	false	1	false	false	unknown	5	may	1	-1	0	unknown	false	0.6509364298849692	0.34906357011503075	false	true
35	management	married	tertiary	false	231	true	false	unknown	5	may	1	-1	0	unknown	false	0.7880109465481199	0.2119890534518801	false	true
28	management	single	tertiary	false	447	true	true	unknown	5	may	1	-1	0	unknown	false	0.8038481285071839	0.19615187149281613	false	true
42	entrepreneur	divorced	tertiary	true	2	true	false	unknown	5	may	1	-1	0	unknown	false	0.7979543451379402	0.20204565486205983	false	true
41	admin.	divorced	secondary	false	270	true	false	unknown	5	may	1	-1	0	unknown	false	0.7538827656525104	0.24611723434748953	false	true
29	admin.	single	secondary	false	390	true	false	unknown	5	may	1	-1	0	unknown	false	0.7416896780589717	0.25831032194102826	false	true
51	retired	married	primary	false	229	true	false	unknown	5	may	1	-1	0	unknown	false	0.7424702803360066	0.25752971966399335	false	true
45	admin.	single	unknown	false	13	true	false	unknown	5	may	1	-1	0	unknown	false	0.7263973690082575	0.2736026309917426	false	true
33	services	married	secondary	false	0	true	false	unknown	5	may	1	-1	0	unknown	false	0.817712345938166	0.18228765406183398	false	true
56	management	married	tertiary	false	779	true	false	unknown	5	may	1	-1	0	unknown	false	0.7775140561757894	0.22248594382421064	false	true
25	services	married	secondary	false	50	true	false	unknown	5	may	1	-1	0	unknown	false	0.8200515219056719	0.1799484780943281	false	true
46	management	single	secondary	false	-246	true	false	unknown	5	may	2	-1	0	unknown	false	0.783389642326473	0.216610357673527	false	true
49	management	married	tertiary	false	378	true	false	unknown	5	may	1	-1	0	unknown	false	0.7821696348462543	0.21783036515374565	false	true
53	technician	married	secondary	false	-3	false	false	unknown	5	may	1	-1	0	unknown	false	0.7262361740280592	0.2737638259719408	false	true
36	admin.	divorced	secondary	false	506	true	false	unknown	5	may	1	-1	0	unknown	false	0.7545735936003245	0.2454264063996755	false	true
37	admin.	single	secondary	false	0	true	false	unknown	5	may	1	-1	0	unknown	false	0.7406169610370668	0.2593830389629333	false	true
50	management	married	secondary	false	49	true	false	unknown	5	may	2	-1	0	unknown	false	0.8311556219338883	0.16884437806611174	false	true
58	retired	married	unknown	false	96	true	false	unknown	5	may	1	-1	0	unknown	false	0.7063334723313364	0.29366652766866363	false	true
36	admin.	single	primary	false	-171	true	false	unknown	5	may	1	-1	0	unknown	false	0.7634042010494799	0.23659579895052002	false	true
